"birthdate","injuredDays","up15","photo2","isActive","idTeam","nick","number","insertDatetime","price","height","isNational","isExitLeague","initialPrice","fullName","photo","url","fisicStatus","imageTeam","license","idPlayer","birthplace","nationality","competitionAverage","teamNegative","numberJourney","team","isLocal","pointsJourney","keep","imageTeamNegative","position","isExtraCommunity","shortName","nameTeam","age","down15","computeMatch"
"15/11/2003",0,11.7,"0000832857_5-6_03.jpg",TRUE,1,"Nzosa",3,"20250915T142623+0000",116154,"208",TRUE,FALSE,3e+05,"Yannick Nzosa","0000832852_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000479","fit","2526SanPabloLogo.png","JFL",9,"Kinshasa","Rep. Democrática del Congo",2.3,<chr>,<int>,<chr>,<lgl>,<dbl>,2.3,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",5,FALSE,"Y. Nzosa","Recoletas Salud San Pablo Burgos",22,-7.1,NA
"14/02/2001",0,15.3,"0000903877_5-6_03.jpg",TRUE,1,"Shackelford",5,"20260401T221042+0000",181032,"191",FALSE,FALSE,480000,"Jaden Shackelford","0000903869_5-6_03.jpg",NA,"injured","2526SanPabloLogo.png","EXT",322,"Hesperia (California)","EE.UU.",2.3,<chr>,<int>,<chr>,<lgl>,<dbl>,11.5,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,TRUE,"J. Shackelford","Recoletas Salud San Pablo Burgos",25,7.7,NA
"17/11/1995",0,7.5,"0000832753_5-6_03.jpg",TRUE,1,"Rubio",7,"20250915T142623+0000",76800,"197",TRUE,FALSE,140000,"Juan Rubio","0000832747_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210544","fit","2526SanPabloLogo.png","JFL",10,"Murcia","España",1.5,<chr>,<int>,<chr>,<lgl>,<dbl>,1.5,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,FALSE,"J. Rubio","Recoletas Salud San Pablo Burgos",30,-4.5,NA
"10/05/2003",0,6.6,"0000882522_5-6_03.jpg",TRUE,8,"Allen",21,"20250915T142624+0000",76190,"205",TRUE,FALSE,130000,"Miguel Allen","0000882505_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212073","fit","202526AsisaJoventutLogoPosisitvo.png","JFL",93,"La Aldea de San Nicolás","España",1.5,<chr>,<int>,<chr>,<lgl>,<dbl>,1.5,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",3,FALSE,"M. Allen","Asisa Joventut",23,-3.5,NA
"15/01/1989",0,3.8,"0000832807_5-6_03.jpg",TRUE,1,"Almazán",8,"20250915T142623+0000",63693,"200",TRUE,FALSE,120000,"Pablo Almazán","0000832797_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20204078","fit","2526SanPabloLogo.png","JFL",8,"Granada","España",1.4,<chr>,<int>,<chr>,<lgl>,<dbl>,-1.5,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,FALSE,"P. Almazán","Recoletas Salud San Pablo Burgos",37,-6.9,NA
"07/01/2006",0,2.3,"0000851000_5-6_03.jpg",TRUE,1,"Rodríguez",5,"20251221T102722+0000",1e+05,"194",FALSE,FALSE,1e+05,"Ramiro Rodríguez","0000850999_5-6_03.jpg",NA,"fit","2526SanPabloLogo.png","EUR",272,"Junin","Italia",0,<chr>,<int>,<chr>,<lgl>,<NULL>,2,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",1,FALSE,"R. Rodríguez","Recoletas Salud San Pablo Burgos",20,1.7,NA
"05/06/2004",0,2.8,"0000875985_5-6_03.jpg",TRUE,1,"Reyes",29,"20260118T135023+0000",120000,"198",TRUE,FALSE,120000,"Alonso Reyes","0000875987_5-6_03.jpg",NA,"fit","2526SanPabloLogo.png","JFL",282,"Valladolid","España",0,<chr>,<int>,<chr>,<lgl>,<NULL>,2.4,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,FALSE,"A. Reyes","Recoletas Salud San Pablo Burgos",21,2,NA
"30/09/2007",0,6.5,"0000904588_5-6_03.jpg",TRUE,8,"Mauri",32,"20260113T195026+0000",79475,"191",TRUE,FALSE,110000,"Ferran Mauri","0000904572_5-6_03.jpg",NA,"fit","202526AsisaJoventutLogoPosisitvo.png","JFL",275,"Lleida","España",-0.5,<chr>,<int>,<chr>,<lgl>,<NULL>,5.8,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",1,FALSE,"F. Mauri","Asisa Joventut",18,5.1,NA
"18/01/2008",0,13.3,"0000882326_5-6_03.jpg",TRUE,8,"Niebla",34,"20260131T215852+0000",77687,"202",TRUE,FALSE,110000,"Diego Niebla","0000882318_5-6_03.jpg",NA,"fit","202526AsisaJoventutLogoPosisitvo.png","JFL",291,"Ferrol","España",-1.1,<chr>,<int>,<chr>,<lgl>,<NULL>,12.2,"https://supermanager.acb.com/files/logo/202526AsisaJoventutLogoNegativo.png",3,FALSE,"D. Niebla","Asisa Joventut",18,11,NA
"05/06/2007",0,14,"0000850992_5-6_03.jpg",TRUE,1,"Taboada",59,"20260308T015248+0000",98260,"195",FALSE,FALSE,160000,"Joaquín Taboada","0000850988_5-6_03.jpg",NA,"fit","2526SanPabloLogo.png","EXT",311,"Montevideo","Uruguay",-1.7,<chr>,<int>,<chr>,<lgl>,<NULL>,12.9,"https://supermanager.acb.com/files/logo/2526SanPabloLogo.png",3,TRUE,"J. Taboada","Recoletas Salud San Pablo Burgos",18,11.7,NA
"12/06/1998",0,91.9,"0000862531_5-6_03.jpg",TRUE,4,"Forrest",11,"20250915T142623+0000",1148421,"194",FALSE,FALSE,740000,"Trent Forrest","0000833770_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003408","fit","2526KosnerBaskoniaLogo.png","EXT",42,"Dotham (Alabama)","EE.UU.",23,<chr>,<int>,<chr>,<lgl>,<dbl>,23,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",1,TRUE,"T. Forrest","Kosner Baskonia",27,-45.9,NA
"25/02/1995",0,108.1,"0000832092_5-6_03.jpg",TRUE,14,"Hezonja",11,"20250915T142625+0000",1070769,"202",TRUE,FALSE,650000,"Mario Hezonja","0000832076_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210501","fit","2324RealMadrid_Logoweb.png","JFL",172,"Dubrovnik","Croacia",21.4,<chr>,<int>,<chr>,<lgl>,<dbl>,21.4,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,FALSE,"M. Hezonja","Real Madrid",31,-65.3,NA
"09/05/1995",0,104.2,"0000862466_5-6_03.jpg",TRUE,4,"Luwawu",9,"20250915T142623+0000",973571,"198",FALSE,FALSE,390000,"Timothé Luwawu-Cabarrot","0000834509_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003351","fit","2526KosnerBaskoniaLogo.png","EUR",40,"Cannes","Francia",19.5,<chr>,<int>,<chr>,<lgl>,<dbl>,19.5,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",3,FALSE,"Luwawu-Cabarrot","Kosner Baskonia",31,-65.2,NA
"22/03/1992",0,82.4,"0000832286_5-6_03.jpg",TRUE,14,"Tavares",22,"20250915T142625+0000",958095,"220",TRUE,FALSE,8e+05,"Edy Tavares","0000832261_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20209407","injured","2324RealMadrid_Logoweb.png","JFL",175,"Maio","Cabo Verde",19.2,<chr>,<int>,<chr>,<lgl>,<NULL>,19.2,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",5,FALSE,"W. Tavares","Real Madrid",34,-44.1,NA
"05/11/1995",0,78.7,"0000832208_5-6_03.jpg",TRUE,14,"Lyles",0,"20250917T180504+0000",828333,"206",FALSE,FALSE,440000,"Trey Lyles","0000832194_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004061","fit","2324RealMadrid_Logoweb.png","EXT",230,"Saskatoon","Canadá",16.6,<chr>,<int>,<chr>,<lgl>,<dbl>,16.6,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",5,TRUE,"T. Lyles","Real Madrid",30,-45.6,NA
"21/01/1997",0,78.4,"0000862105_5-6_03.jpg",TRUE,4,"Diakite",1,"20250915T142623+0000",713103,"206",FALSE,FALSE,460000,"Mamadi Diakite","0000834401_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004014","fit","2526KosnerBaskoniaLogo.png","COT",37,"Conakry","Guinea",14.3,<chr>,<int>,<chr>,<lgl>,<dbl>,14.3,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",5,FALSE,"M. Diakite","Kosner Baskonia",29,-49.9,NA
"12/06/2001",0,69.1,"0000832184_5-6_03.jpg",TRUE,14,"Maledon",12,"20250915T142625+0000",683846,"195",FALSE,FALSE,540000,"Theo Maledon","0000832158_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003979","fit","2324RealMadrid_Logoweb.png","EUR",166,"Rouen","Francia",13.7,<chr>,<int>,<chr>,<lgl>,<dbl>,13.7,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",1,FALSE,"T. Maledon","Real Madrid",24,-41.7,NA
"23/03/1991",0,69.8,"0000831966_5-6_03.jpg",TRUE,14,"Campazzo",7,"20250915T142625+0000",671111,"181",FALSE,FALSE,740000,"Facu Campazzo","0000831948_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20211331","fit","2324RealMadrid_Logoweb.png","EUR",164,"Córdoba","España",13.4,<chr>,<int>,<chr>,<lgl>,<dbl>,13.4,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",1,FALSE,"F. Campazzo","Real Madrid",35,-43,NA
"03/03/1999",0,34.5,"0000862214_5-6_03.jpg",TRUE,4,"Howard",0,"20250915T142623+0000",616364,"179",FALSE,FALSE,580000,"Markus Howard","0000833584_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001957","fit","2526KosnerBaskoniaLogo.png","EXT",41,"New Jersey","EE.UU.",12.3,<chr>,<int>,<chr>,<lgl>,<NULL>,12.3,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",3,TRUE,"M. Howard","Kosner Baskonia",27,-9.9,NA
"04/07/1997",0,56.2,"0000862045_5-6_03.jpg",TRUE,4,"Simmons",2,"20251022T105414+0000",611304,"196",FALSE,FALSE,4e+05,"Kobi Simmons","0000847417_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004878","fit","2526KosnerBaskoniaLogo.png","EXT",252,"Georgia","EE.UU.",12.2,<chr>,<int>,<chr>,<lgl>,<dbl>,12.2,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",1,TRUE,"K. Simmons","Kosner Baskonia",28,-31.8,NA
"16/06/1993",0,48.4,"0000855775_5-6_03.jpg",TRUE,14,"Len",25,"20251108T150955+0000",563333,"213",FALSE,FALSE,5e+05,"Alex Len","0000855762_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004910","injured","2324RealMadrid_Logoweb.png","EUR",256,"Lugansk","Ucrania",11.3,<chr>,<int>,<chr>,<lgl>,<dbl>,11.3,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",5,FALSE,"A. Len","Real Madrid",32,-25.9,NA
"10/01/2003",0,55.8,"0000862235_5-6_03.jpg",TRUE,4,"Spagnolo",10,"20250915T142623+0000",507241,"192",TRUE,FALSE,370000,"Matteo Spagnolo","0000833621_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000202","fit","2526KosnerBaskoniaLogo.png","JFL",35,"Brindisi","Italia",10.1,<chr>,<int>,<chr>,<lgl>,<dbl>,10.1,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",1,FALSE,"M. Spagnolo","Kosner Baskonia",23,-35.5,NA
"14/02/1997",0,40.3,"0000865982_5-6_03.jpg",TRUE,4,"Omoruyi",5,"20251212T162723+0000",503158,"198",FALSE,FALSE,470000,"Eugene Omoruyi","0000865950_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30005186","fit","2526KosnerBaskoniaLogo.png","COT",267,"Benin City","Nigeria",10.1,<chr>,<int>,<chr>,<lgl>,<dbl>,10.1,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",3,FALSE,"E. Omoruyi","Kosner Baskonia",29,-20.1,NA
"15/07/1997",0,52.1,"0000831794_5-6_03.jpg",TRUE,14,"Feliz",24,"20250915T142625+0000",501111,"188",FALSE,FALSE,360000,"Andrés Feliz","0000831784_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001114","fit","2324RealMadrid_Logoweb.png","EUR",165,"Santo Domingo","España",10,<chr>,<int>,<chr>,<lgl>,<dbl>,10,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",1,FALSE,"A. Feliz","Real Madrid",28,-32.1,NA
"05/02/1998",0,43,"0000862337_5-6_03.jpg",TRUE,4,"Kurucs",7,"20250915T142623+0000",482727,"203",TRUE,FALSE,450000,"Rodions Kurucs","0000833698_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20211797","fit","2526KosnerBaskoniaLogo.png","JFL",43,"Cesis","Letonia",9.7,<chr>,<int>,<chr>,<lgl>,<dbl>,9.7,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",3,FALSE,"R. Kurucs","Kosner Baskonia",28,-23.7,NA
"18/08/1998",0,44.6,"0000831893_5-6_03.jpg",TRUE,14,"Okeke",8,"20250915T142625+0000",484348,"201",FALSE,FALSE,380000,"Chuma Okeke","0000831871_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003981","fit","2324RealMadrid_Logoweb.png","EXT",170,"Atlanta (Georgia)","EE.UU.",9.7,<chr>,<int>,<chr>,<lgl>,<dbl>,9.7,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",5,TRUE,"C. Okeke","Real Madrid",27,-25.2,NA
"17/07/1995",0,37.3,"0000861936_5-6_03.jpg",TRUE,4,"Radzevicius",17,"20251205T150951+0000",433810,"197",FALSE,FALSE,360000,"Gytis Radzevicius","0000861931_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30005184","fit","2526KosnerBaskoniaLogo.png","EUR",262,"Vilnius","Lituania",8.7,<chr>,<int>,<chr>,<lgl>,<dbl>,8.7,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",3,FALSE,"G. Radzevicius","Kosner Baskonia",30,-20,NA
"08/02/1995",0,30.4,"0000831996_5-6_03.jpg",TRUE,14,"Deck",14,"20250915T142625+0000",427500,"198",FALSE,FALSE,370000,"Gabriel Deck","0000831980_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212952","fit","2324RealMadrid_Logoweb.png","EXT",169,"Colonia Dora","Argentina",8.6,<chr>,<int>,<chr>,<lgl>,<dbl>,8.6,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,TRUE,"G. Deck","Real Madrid",31,-13.3,NA
"09/03/2002",0,42.7,"0000832248_5-6_03.jpg",TRUE,14,"Garuba",16,"20250915T142625+0000",423077,"203",TRUE,FALSE,290000,"Usman Garuba","0000832227_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212174","fit","2324RealMadrid_Logoweb.png","JFL",171,"Azuqueca de Henares","España",8.5,<chr>,<int>,<chr>,<lgl>,<dbl>,8.5,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",5,FALSE,"U. Garuba","Real Madrid",24,-25.8,NA
"17/01/1998",0,21.9,"0000862414_5-6_03.jpg",TRUE,4,"Sedekerskis",8,"20250915T142623+0000",413000,"206",TRUE,FALSE,730000,"Tadas Sedekerskis","0000833743_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210830","fit","2526KosnerBaskoniaLogo.png","JFL",45,"Nida","Lituania",8.3,<chr>,<int>,<chr>,<lgl>,<dbl>,8.3,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",3,FALSE,"T. Sedekerskis","Kosner Baskonia",28,-5.4,NA
"15/11/1987",0,43.3,"0000832127_5-6_03.jpg",TRUE,14,"Llull",23,"20250915T142625+0000",372903,"190",TRUE,FALSE,3e+05,"Sergio Llull","0000832112_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20201774","fit","2324RealMadrid_Logoweb.png","JFL",174,"Mahón","España",7.5,<chr>,<int>,<chr>,<lgl>,<dbl>,7.5,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,FALSE,"S. Llull","Real Madrid",38,-28.3,NA
"15/01/2002",0,28.2,"0000861991_5-6_03.jpg",TRUE,4,"Diop",18,"20250915T142623+0000",366111,"215",TRUE,FALSE,250000,"Khalifa Diop","0000833540_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212905","injured","2526KosnerBaskoniaLogo.png","JFL",46,"Guediawaye","Senegal",7.3,<chr>,<int>,<chr>,<lgl>,<NULL>,7.3,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",5,FALSE,"K. Diop","Kosner Baskonia",24,-13.5,NA
"01/06/2002",0,39.1,"0000832030_5-6_03.jpg",TRUE,14,"Procida",9,"20250915T142625+0000",365000,"201",FALSE,FALSE,2e+05,"Gabriele Procida","0000832004_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003980","fit","2324RealMadrid_Logoweb.png","EUR",168,"Lipomo","Italia",7.3,<chr>,<int>,<chr>,<lgl>,<dbl>,7.3,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,FALSE,"G. Procida","Real Madrid",23,-24.5,NA
"25/12/1999",0,15,"0000862156_5-6_03.jpg",TRUE,4,"Nowell",3,"20250929T203756+0000",365000,"172",FALSE,FALSE,440000,"Markquis Nowell","0000834441_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004081","fit","2526KosnerBaskoniaLogo.png","EXT",236,"New York","EE.UU.",7.3,<chr>,<int>,<chr>,<lgl>,<NULL>,7.3,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",1,TRUE,"M. Nowell","Kosner Baskonia",26,-0.4,NA
"07/06/2005",0,23,"0000832053_5-6_03.jpg",TRUE,14,"Almansa",13,"20250915T142625+0000",324375,"207",TRUE,FALSE,250000,"Izan Almansa","0000832035_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20212616","fit","2324RealMadrid_Logoweb.png","JFL",162,"Murcia","España",6.5,<chr>,<int>,<chr>,<lgl>,<dbl>,6.5,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",5,FALSE,"I. Almansa","Real Madrid",20,-10.1,NA
"14/01/1997",0,30.3,"0000831926_5-6_03.jpg",TRUE,14,"Kramer",1,"20250915T142625+0000",309600,"196",FALSE,FALSE,260000,"David Kramer","0000831901_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30002716","fit","2324RealMadrid_Logoweb.png","EUR",167,"Myjava","Alemania",6.2,<chr>,<int>,<chr>,<lgl>,<dbl>,6.2,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,FALSE,"D. Kramer","Real Madrid",29,-18,NA
"15/12/1995",0,28.8,"0000831776_5-6_03.jpg",TRUE,14,"Abalde",6,"20250915T142625+0000",277037,"202",TRUE,FALSE,310000,"Alberto Abalde","0000831741_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20210088","fit","2324RealMadrid_Logoweb.png","JFL",173,"Ferrol","España",5.5,<chr>,<int>,<chr>,<lgl>,<dbl>,5.5,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,FALSE,"A. Abalde","Real Madrid",30,-17.7,NA
"07/01/2002",0,28.3,"0000861923_5-6_03.jpg",TRUE,4,"Frisch",25,"20250915T142623+0000",257241,"201",FALSE,FALSE,4e+05,"Clement Frisch","0000833468_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003941","fit","2526KosnerBaskoniaLogo.png","EUR",38,"Decize","Francia",5.1,<chr>,<int>,<chr>,<lgl>,<dbl>,5.1,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",5,FALSE,"C. Frisch","Kosner Baskonia",24,-18,NA
"18/03/2000",0,-5.3,"0000897679_5-6_03.jpg",TRUE,4,"Edwards",14,"20260313T135249+0000",176333,"213",FALSE,FALSE,440000,"Jesse Edwards","0000897654_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30005323","fit","2526KosnerBaskoniaLogo.png","EUR",315,"Amsterdam","Países Bajos",4.9,<chr>,<int>,<chr>,<lgl>,<dbl>,-11.7,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",5,FALSE,"J. Edwards","Kosner Baskonia",26,-18,NA
"09/08/2004",0,24.4,"0000862294_5-6_03.jpg",TRUE,4,"Villar",4,"20250915T142623+0000",215667,"191",TRUE,FALSE,270000,"Rafael Villar","0000833676_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001243","fit","2526KosnerBaskoniaLogo.png","JFL",44,"Barcelona","España",4.3,<chr>,<int>,<chr>,<lgl>,<dbl>,4.3,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",1,FALSE,"R. Villar","Kosner Baskonia",21,-15.7,NA
"16/11/2008",0,0.6,"0000862381_5-6_03.jpg",TRUE,4,"Joksimovic",77,"20250930T143756+0000",98170,"201",FALSE,FALSE,110000,"Stefan Joksimovic","0000833725_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30004071","fit","2526KosnerBaskoniaLogo.png","EUR",237,"Belgrado","Eslovenia",2.4,<chr>,<int>,<chr>,<lgl>,<NULL>,-2.6,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",3,FALSE,"S. Joksimovic","Kosner Baskonia",17,-5.8,NA
"08/11/2008",0,3.1,"0000833537_5-6_03.jpg",TRUE,4,"Bol",21,"20260223T015249+0000",120000,"210",TRUE,FALSE,120000,"Juom Maker Bol","0000833531_5-6_03.jpg",NA,"fit","2526KosnerBaskoniaLogo.png","JFL",303,"Rumbek","España",2.4,<chr>,<int>,<chr>,<lgl>,<NULL>,2.4,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",5,FALSE,"J. Bol","Kosner Baskonia",17,1.7,NA
"01/03/2006",0,3.5,"0000834549_5-6_03.jpg",TRUE,4,"Hrabar",33,"20260209T105112+0000",102000,"204",FALSE,FALSE,120000,"Vit Hrabar","0000834544_5-6_03.jpg",NA,"fit","2526KosnerBaskoniaLogo.png","EUR",299,"Izola","Eslovenia",1.2,<chr>,<int>,<chr>,<lgl>,<NULL>,2.9,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",5,FALSE,"V. Hrabar","Kosner Baskonia",20,2.3,NA
"22/01/2008",0,2.5,"0000836803_5-6_03.jpg",TRUE,14,"Grinvalds",33,"20251005T105835+0000",110000,"201",TRUE,FALSE,110000,"Gunars Grinvalds","0000836799_5-6_03.jpg",NA,"fit","2324RealMadrid_Logoweb.png","JFL",249,"Jurmala","Letonia",0,<chr>,<int>,<chr>,<lgl>,<dbl>,2.2,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,FALSE,"G. Grinvalds","Real Madrid",18,1.9,NA
"23/01/2008",0,2.8,"0000838172_5-6_03.jpg",TRUE,14,"Amosov",17,"20260124T195028+0000",120000,"203",FALSE,FALSE,120000,"Egor Amosov","0000838156_5-6_03.jpg",NA,"fit","2324RealMadrid_Logoweb.png","EUR",286,"Camapa","Rusia",0,<chr>,<int>,<chr>,<lgl>,<dbl>,2.4,"https://supermanager.acb.com/files/logo/RealMadridLogo202223.png",3,FALSE,"E. Amosov","Real Madrid",18,2,NA
"07/11/2008",0,2.8,"defaultBody.jpg",TRUE,4,"Khatiashvili",30,"20260322T195249+0000",120000,"192",TRUE,FALSE,120000,"Mate Khatiashvili","defaultFace.jpg",NA,"fit","2526KosnerBaskoniaLogo.png","JFL",319,"Rustavi","Georgia",0,<chr>,<int>,<chr>,<lgl>,<NULL>,2.4,"https://supermanager.acb.com/files/logo/2526KosnerBaskoniaLogoNegativo.png",1,FALSE,"M. Khatiashvili","Kosner Baskonia",17,2,NA
"03/07/2003",0,82.6,"0000851967_5-6_03.jpg",TRUE,5,"Montero",8,"20250915T142623+0000",928636,"188",FALSE,FALSE,850000,"Jean Montero","0000833008_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30000514","fit","1654748673.png","COT",53,"Santo Domingo","República Dominicana",18.6,<chr>,<int>,<chr>,<lgl>,<dbl>,18.6,"https://supermanager.acb.com/files/logo/1654748673.png",1,FALSE,"J. Montero","Valencia Basket",22,-45.5,FALSE
"03/01/2001",0,96.3,"0000832999_5-6_03.jpg",TRUE,5,"Pradilla",4,"20250915T142623+0000",925926,"202",TRUE,FALSE,520000,"Jaime Pradilla","0000832987_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20211129","fit","1654748673.png","JFL",61,"Zaragoza","España",18.5,<chr>,<int>,<chr>,<lgl>,<dbl>,18.5,"https://supermanager.acb.com/files/logo/1654748673.png",5,FALSE,"J. Pradilla","Valencia Basket",25,-59.3,FALSE
"05/10/1994",0,63.2,"0000833056_5-6_03.jpg",TRUE,5,"Taylor",1,"20250915T142623+0000",734762,"198",FALSE,FALSE,450000,"Kameron Taylor","0000833045_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30001981","fit","1654748673.png","EXT",58,"Maryland","EE.UU.",14.7,<chr>,<int>,<chr>,<lgl>,<dbl>,14.7,"https://supermanager.acb.com/files/logo/1654748673.png",3,TRUE,"K. Taylor","Valencia Basket",31,-33.8,FALSE
"17/05/1990",0,60.7,"0000829849_5-6_03.jpg",TRUE,16,"Clyburn",21,"20250915T142625+0000",731000,"201",FALSE,FALSE,5e+05,"Will Clyburn","0000829828_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/30003977","injured","2324BarcaLogoweb.png","EXT",196,"Detroit (Míchigan)","EE.UU.",14.6,<chr>,<int>,<chr>,<lgl>,<NULL>,14.6,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",3,TRUE,"W. Clyburn","Barça",36,-31.4,FALSE
"05/10/1991",0,77,"0000829814_5-6_03.jpg",TRUE,16,"Shengelia",23,"20250916T090117+0000",719286,"206",TRUE,FALSE,750000,"Tornike Shengelia","0000829802_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20203955","fit","2324BarcaLogoweb.png","JFL",226,"Tbilisi","Georgia",14.4,<chr>,<int>,<chr>,<lgl>,<dbl>,14.4,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",5,FALSE,"T. Shengelia","Barça",34,-48.2,FALSE
"27/05/1994",0,84.7,"0000829876_5-6_03.jpg",TRUE,16,"Hernangómez",14,"20250915T142625+0000",711875,"210",TRUE,FALSE,610000,"Willy Hernangómez","0000829851_5-6_03.jpg","https://www.acb.com/jugador/todos-sus-partidos/id/20209187","fit","2324BarcaLogoweb.png","JFL",200,"Madrid","España",14.2,<chr>,<int>,<chr>,<lgl>,<dbl>,14.2,"https://supermanager.acb.com/files/logo/2324BarcaLogoweb.png",5,FALSE,"W. Hernangómez","Barça",31,-56.2,FALSE
